transaction_id,date,amount,category,description,income_level,monthly_income,age,existing_savings,debt_to_income,day_of_month,month,is_weekend,is_month_start,is_month_end,is_recurring,seasonal_multiplier,prev_month_expenses,prev_month_savings,expense_frequency,description_keywords
TXN_000785,2025-08-30,34.53,Transport,transport_transaction_785,Medium,3980.78,58,2844.35,0.07,30,8,1,0,1,1,1.2,2588.69,1392.09,11,3
TXN_000786,2025-09-30,259.34,Utilities,utilities_transaction_786,Medium,5173.69,22,2050.72,0.2158,1,9,0,1,0,1,1.0,3723.62,1450.08,1,2
TXN_000787,2025-05-30,78.07,Entertainment,entertainment_transaction_787,High,8875.48,58,3113.62,0.1083,30,5,0,0,1,1,1.0,3884.7,4990.77,6,6
TXN_000788,2025-05-01,281.49,Utilities,utilities_transaction_788,High,10639.74,51,1460.94,0.1354,1,5,0,1,0,1,1.0,1878.0,8761.73,2,1
TXN_000789,2025-10-31,118.06,Shopping,shopping_transaction_789,High,8311.36,35,32854.94,0.1314,28,10,0,0,1,0,1.0,3327.44,4983.91,5,6
TXN_000790,2025-07-31,33.56,Food,food_transaction_790,Medium,5137.0,37,2968.98,0.1284,31,7,0,0,1,0,1.0,1476.45,3660.55,10,3
TXN_000791,2025-05-15,271.39,Utilities,utilities_transaction_791,Low,1723.93,64,9654.97,0.1085,15,5,0,0,0,1,1.0,1070.9,653.03,1,1
TXN_000792,2025-08-01,76.08,Transport,transport_transaction_792,High,11300.91,25,5841.68,0.1807,1,8,0,1,0,1,1.2,4962.97,6337.94,15,2
TXN_000793,2025-12-24,24.82,Food,food_transaction_793,Low,1645.79,55,12181.91,0.0428,24,12,0,0,0,0,1.4,1074.47,571.32,7,5
TXN_000794,2025-05-31,26.58,Food,food_transaction_794,Low,1955.65,35,2120.6,0.0827,31,5,1,0,1,1,1.0,1287.34,668.31,5,5
TXN_000795,2025-02-22,18.49,Food,food_transaction_795,Low,1856.61,47,3368.94,0.2171,22,2,1,0,0,0,1.0,931.67,924.94,7,5
TXN_000796,2025-09-04,96.73,Healthcare,healthcare_transaction_796,Low,1910.99,52,3560.68,0.2332,4,9,0,1,0,0,1.0,1115.79,795.2,3,3
TXN_000797,2025-12-01,119.38,Shopping,shopping_transaction_797,Low,2074.54,64,3664.64,0.0897,27,12,0,0,1,0,1.8,509.43,1565.11,5,7
TXN_000798,2025-10-11,102.84,Shopping,shopping_transaction_798,Low,1717.54,48,1057.66,0.1513,11,10,1,0,0,0,1.0,632.8,1084.74,3,5
TXN_000799,2025-04-07,40.81,Food,food_transaction_799,Medium,6145.9,24,28032.32,0.0615,7,4,0,0,0,0,1.0,3478.55,2667.35,12,2
TXN_000800,2025-04-24,652.82,Education,education_transaction_800,High,10907.53,22,5262.13,0.1234,5,4,0,1,0,1,1.0,1809.47,9098.07,2,3
TXN_000801,2025-04-12,72.51,Entertainment,entertainment_transaction_801,Medium,4263.4,47,3260.27,0.1412,12,4,1,0,0,0,1.0,1713.1,2550.3,6,4
TXN_000802,2025-03-27,32.28,Transport,transport_transaction_802,Medium,5302.87,29,14857.45,0.0613,27,3,0,0,1,1,1.0,1550.92,3751.95,14,2
TXN_000803,2025-02-20,21.88,Food,food_transaction_803,Low,1676.38,22,1596.7,0.3521,20,2,0,0,0,1,1.0,890.21,786.17,6,3
TXN_000804,2025-05-20,24.48,Food,food_transaction_804,Low,1915.8,60,1124.57,0.1427,2,5,0,1,0,1,1.0,1283.81,632.0,11,5
TXN_000805,2025-07-27,51.78,Transport,transport_transaction_805,Low,1815.4,25,2722.28,0.0999,27,7,1,0,1,1,1.2,956.65,858.76,11,3
TXN_000806,2025-11-27,178.45,Shopping,shopping_transaction_806,Medium,3814.56,52,168.56,0.2109,28,11,0,0,1,0,1.8,2118.81,1695.75,2,4
TXN_000807,2025-09-29,20.87,Transport,transport_transaction_807,Low,2022.21,50,3753.77,0.1906,29,9,0,0,1,0,1.0,1062.69,959.52,15,1
TXN_000808,2025-08-09,25.89,Food,food_transaction_808,Medium,5372.84,31,8851.47,0.0179,9,8,1,0,0,1,1.0,3192.07,2180.77,6,2
TXN_000809,2025-03-01,67.09,Healthcare,healthcare_transaction_809,Low,2060.11,62,577.58,0.0696,1,3,1,1,0,0,1.0,1227.33,832.77,2,4
TXN_000810,2025-04-27,152.18,Entertainment,entertainment_transaction_810,High,11280.35,22,64490.12,0.0507,27,4,1,0,1,0,1.0,4781.24,6499.11,2,3
TXN_000811,2025-07-21,136.18,Shopping,shopping_transaction_811,Medium,3843.07,58,14742.22,0.1225,1,7,0,1,0,1,1.1,1410.88,2432.19,2,4
TXN_000812,2025-03-09,143.53,Utilities,utilities_transaction_812,Medium,5010.01,29,13413.96,0.1563,9,3,1,0,0,1,1.0,3476.22,1533.8,1,1
TXN_000813,2025-04-12,481.97,Travel,travel_transaction_813,High,10895.4,61,17674.69,0.1832,26,4,1,0,1,0,1.0,7725.5,3169.89,2,6
TXN_000814,2025-07-23,20.28,Food,food_transaction_814,Low,1806.93,50,295.41,0.0426,23,7,0,0,0,1,1.0,1301.0,505.93,14,2
TXN_000815,2025-06-15,26.57,Food,food_transaction_815,Low,1946.94,42,529.4,0.3121,15,6,1,0,0,1,1.0,700.79,1246.15,15,4
TXN_000816,2025-01-29,108.7,Transport,transport_transaction_816,High,10092.5,57,30019.84,0.099,29,1,0,0,1,1,1.0,6063.81,4028.69,12,3
TXN_000817,2025-07-05,21.12,Food,food_transaction_817,High,10426.98,42,37982.27,0.0129,5,7,1,1,0,1,1.0,3856.13,6570.85,14,3
TXN_000818,2025-11-15,459.43,Travel,travel_transaction_818,Low,1941.13,50,772.24,0.3005,15,11,1,0,0,0,1.6,553.07,1388.06,2,6
TXN_000819,2025-12-03,148.74,Healthcare,healthcare_transaction_819,Low,2043.54,22,3494.33,0.0715,3,12,0,1,0,0,0.9,671.33,1372.21,1,4
TXN_000820,2025-09-23,47.86,Transport,transport_transaction_820,Low,1960.1,54,6917.58,0.0912,23,9,0,0,0,1,1.0,1353.8,606.3,17,3
TXN_000821,2025-11-05,32.7,Food,food_transaction_821,Low,2236.29,23,2226.41,0.1543,5,11,0,1,0,1,1.4,364.35,1871.94,14,3
TXN_000822,2025-02-15,36.31,Transport,transport_transaction_822,Low,2116.41,49,7110.79,0.1113,25,2,1,0,1,1,1.0,1505.35,611.05,10,1
TXN_000823,2025-04-10,99.5,Healthcare,healthcare_transaction_823,Low,2274.55,57,6185.7,0.0994,10,4,0,0,0,0,1.0,1596.71,677.84,2,2
TXN_000824,2025-09-15,35.88,Food,food_transaction_824,Medium,5152.9,64,49956.57,0.0414,4,9,0,1,0,1,1.0,3323.4,1829.5,8,3
TXN_000825,2025-03-02,21.28,Food,food_transaction_825,Medium,4765.02,52,5178.74,0.1327,2,3,1,1,0,1,1.0,3681.1,1083.92,14,4
TXN_000826,2025-08-08,180.45,Education,education_transaction_826,Medium,5180.48,59,7532.79,0.1944,8,8,0,0,0,1,0.6,1624.65,3555.83,2,4
TXN_000827,2025-11-22,298.43,Shopping,shopping_transaction_827,Medium,4977.54,49,21279.3,0.005,28,11,1,0,1,0,1.8,3147.7,1829.85,4,4
TXN_000828,2025-05-18,33.64,Others,others_transaction_828,Medium,5237.6,47,22126.02,0.2103,27,5,1,0,1,1,1.0,2153.22,3084.38,4,1
TXN_000829,2025-12-31,42.09,Transport,transport_transaction_829,Medium,4171.03,19,3193.1,0.1622,31,12,0,0,1,1,0.8,2233.25,1937.79,19,3
TXN_000830,2025-06-07,36.98,Food,food_transaction_830,Low,1987.92,57,6390.13,0.1697,7,6,1,0,0,1,1.0,1205.8,782.12,7,4
TXN_000831,2025-01-16,39.26,Transport,transport_transaction_831,High,9306.31,49,32076.82,0.0294,16,1,0,0,0,1,1.0,3339.62,5966.69,17,3
TXN_000832,2025-07-09,28.44,Food,food_transaction_832,High,10994.0,28,1408.55,0.0303,26,7,0,0,1,1,1.0,5703.16,5290.84,10,4
TXN_000833,2025-11-12,300.57,Utilities,utilities_transaction_833,High,9950.92,21,13493.41,0.0386,3,11,0,1,0,1,1.0,5563.72,4387.2,1,2
TXN_000834,2025-02-24,54.41,Shopping,shopping_transaction_834,Medium,4308.49,28,2419.7,0.1151,3,2,0,1,0,0,1.0,2114.0,2194.49,2,8
TXN_000835,2025-09-01,187.45,Utilities,utilities_transaction_835,Low,1534.7,48,3514.0,0.0233,2,9,0,1,0,1,1.0,494.84,1039.86,2,1
TXN_000836,2025-12-27,15.53,Food,food_transaction_836,Medium,5033.25,18,5444.7,0.2035,27,12,1,0,1,1,1.4,1199.6,3833.65,10,4
TXN_000837,2025-04-15,134.6,Utilities,utilities_transaction_837,Medium,5224.41,22,13439.2,0.0739,4,4,0,1,0,1,1.0,1833.34,3391.06,2,2
TXN_000838,2025-03-26,361.29,Utilities,utilities_transaction_838,Medium,4887.01,30,23302.91,0.1774,4,3,0,1,0,1,1.0,2059.24,2827.77,1,2
TXN_000839,2025-10-18,111.55,Entertainment,entertainment_transaction_839,Medium,5696.8,26,5396.78,0.0838,28,10,1,0,1,0,1.0,3159.8,2537.0,2,7
TXN_000840,2025-02-08,506.19,Education,education_transaction_840,Low,1816.4,42,2048.29,0.2829,1,2,1,1,0,0,1.0,524.54,1291.86,3,6
TXN_000841,2025-03-22,51.74,Entertainment,entertainment_transaction_841,Medium,4758.63,38,11514.35,0.1038,22,3,1,0,0,1,1.0,1571.09,3187.54,5,7
TXN_000842,2025-02-17,24.57,Transport,transport_transaction_842,Low,1979.62,30,403.57,0.1469,28,2,0,0,1,1,1.0,1188.27,791.35,8,3
TXN_000843,2025-10-06,63.96,Entertainment,entertainment_transaction_843,Medium,4756.8,48,26676.27,0.1129,6,10,0,0,0,0,1.0,3348.48,1408.32,6,5
TXN_000844,2025-09-29,216.03,Utilities,utilities_transaction_844,Medium,5207.12,55,980.11,0.0633,2,9,0,1,0,1,1.0,3725.28,1481.83,2,1
TXN_000845,2025-01-07,19.61,Others,others_transaction_845,High,10157.17,27,11055.1,0.0974,7,1,0,0,0,1,1.0,3709.08,6448.09,5,4
TXN_000846,2025-08-13,143.35,Education,education_transaction_846,Medium,4817.47,41,3535.06,0.1388,3,8,0,1,0,0,0.6,3388.26,1429.21,3,4
TXN_000847,2025-02-14,44.2,Entertainment,entertainment_transaction_847,Medium,4544.41,43,555.35,0.2109,25,2,0,0,1,0,1.0,3397.11,1147.3,2,3
TXN_000848,2025-11-09,315.0,Shopping,shopping_transaction_848,Low,2372.51,64,13866.88,0.1074,25,11,1,0,1,0,1.8,993.32,1379.18,5,7
TXN_000849,2025-10-25,15.13,Food,food_transaction_849,Low,2221.68,51,42.69,0.1022,25,10,1,0,1,0,1.0,1191.39,1030.3,10,2
TXN_000850,2025-12-31,257.07,Shopping,shopping_transaction_850,Medium,4758.26,38,26893.05,0.0608,25,12,0,0,1,0,1.8,2211.22,2547.04,5,4
TXN_000851,2025-05-23,43.03,Transport,transport_transaction_851,Low,1950.53,57,7993.14,0.0819,5,5,0,1,0,1,1.0,580.09,1370.43,15,3
TXN_000852,2025-05-03,59.18,Entertainment,entertainment_transaction_852,Medium,4849.59,33,13961.55,0.2249,25,5,1,0,1,0,1.0,2715.39,2134.21,5,5
TXN_000853,2025-10-12,16.98,Food,food_transaction_853,High,10028.06,40,4558.45,0.0781,12,10,1,0,0,1,1.0,4187.01,5841.05,11,5
TXN_000854,2025-01-17,165.39,Healthcare,healthcare_transaction_854,Low,2285.41,60,7483.49,0.0606,17,1,0,0,0,0,1.0,726.88,1558.54,3,4
TXN_000855,2025-04-16,33.57,Transport,transport_transaction_855,Low,1603.25,37,695.69,0.1404,2,4,0,1,0,1,1.0,954.22,649.03,8,2
TXN_000856,2025-06-30,54.99,Transport,transport_transaction_856,Low,1915.29,39,1720.37,0.2122,27,6,0,0,1,1,1.2,642.04,1273.25,18,3
TXN_000857,2025-04-06,226.82,Utilities,utilities_transaction_857,Medium,4793.24,45,11609.64,0.0534,5,4,1,1,0,1,1.0,3402.12,1391.12,2,1
TXN_000858,2025-02-22,46.28,Food,food_transaction_858,Low,2067.79,48,10737.24,0.0409,22,2,1,0,0,1,1.0,1300.82,766.97,5,4
TXN_000859,2025-08-27,21.42,Food,food_transaction_859,Low,2342.83,53,11440.89,0.0615,27,8,0,0,1,1,1.0,1046.18,1296.65,14,4
TXN_000860,2025-10-21,916.71,Travel,travel_transaction_860,Medium,4856.15,31,6961.29,0.1336,21,10,0,0,0,0,1.0,2059.35,2796.8,1,5
TXN_000861,2025-03-05,868.06,Travel,travel_transaction_861,High,9705.71,56,4128.66,0.2018,5,3,0,1,0,0,1.0,670.04,9035.67,2,7
TXN_000862,2025-03-27,51.44,Others,others_transaction_862,High,9852.84,52,22746.32,0.3037,27,3,0,0,1,0,1.0,2637.17,7215.68,7,6
TXN_000863,2025-06-12,66.46,Transport,transport_transaction_863,Medium,4567.0,38,15222.55,0.1833,12,6,0,0,0,1,1.2,2993.69,1573.31,14,2
TXN_000864,2025-02-21,47.16,Others,others_transaction_864,High,9815.75,48,51357.38,0.2974,26,2,0,0,1,1,1.0,2119.39,7696.37,3,3
TXN_000865,2025-10-19,215.64,Shopping,shopping_transaction_865,High,11534.66,30,13007.02,0.2095,27,10,1,0,1,1,1.0,8202.0,3332.66,3,8
TXN_000866,2025-04-17,42.23,Others,others_transaction_866,High,8616.53,58,504.46,0.1743,17,4,0,0,0,1,1.0,4216.46,4400.07,2,4
TXN_000867,2025-04-16,54.49,Others,others_transaction_867,High,10010.68,27,1132.23,0.1165,5,4,0,1,0,1,1.0,7078.13,2932.55,6,4
TXN_000868,2025-08-28,54.84,Others,others_transaction_868,Medium,4129.21,64,568.18,0.1225,27,8,0,0,1,0,1.0,2329.44,1799.78,8,2
TXN_000869,2025-09-13,52.07,Transport,transport_transaction_869,Medium,5417.29,29,25021.42,0.1249,3,9,1,1,0,1,1.0,1135.75,4281.55,10,3
TXN_000870,2025-08-25,43.14,Transport,transport_transaction_870,Medium,5214.9,41,246.4,0.2024,1,8,0,1,0,1,1.2,4012.41,1202.49,9,2
TXN_000871,2025-06-21,90.36,Transport,transport_transaction_871,Medium,4943.18,39,966.08,0.0795,21,6,1,0,0,1,1.2,109.95,4833.23,14,2
TXN_000872,2025-12-30,298.43,Shopping,shopping_transaction_872,Medium,5681.78,59,3219.28,0.237,2,12,0,1,0,0,1.8,1552.56,4129.22,4,6
TXN_000873,2025-12-12,30.18,Transport,transport_transaction_873,Medium,5744.08,58,9311.88,0.2978,12,12,0,0,0,1,0.8,2931.5,2812.58,10,2
TXN_000874,2025-09-06,46.57,Others,others_transaction_874,Low,2070.72,40,1128.55,0.2342,6,9,1,0,0,0,1.0,635.31,1435.41,3,5
TXN_000875,2025-04-14,175.06,Healthcare,healthcare_transaction_875,Low,1776.77,37,15885.54,0.0359,14,4,0,0,0,0,1.0,648.3,1128.47,2,3
TXN_000876,2025-09-04,29.58,Transport,transport_transaction_876,Low,1961.39,64,8965.35,0.1666,4,9,0,1,0,1,1.0,1172.84,788.54,8,3
TXN_000877,2025-11-24,160.68,Education,education_transaction_877,Medium,4757.44,40,3140.9,0.1772,3,11,0,1,0,0,0.7,3043.5,1713.94,4,4
TXN_000878,2025-06-28,52.04,Others,others_transaction_878,Medium,4963.04,53,4032.1,0.1351,4,6,1,1,0,0,1.0,1040.95,3922.1,8,5
TXN_000879,2025-06-22,36.35,Others,others_transaction_879,Low,2038.76,56,5414.33,0.1004,5,6,1,1,0,0,1.0,958.08,1080.68,5,3
TXN_000880,2025-03-22,85.23,Entertainment,entertainment_transaction_880,High,12143.16,49,114789.83,0.1823,22,3,1,0,0,0,1.0,6545.48,5597.68,4,5
TXN_000881,2025-01-25,45.59,Others,others_transaction_881,Medium,5294.79,37,15616.19,0.0776,25,1,1,0,1,0,1.0,3870.25,1424.54,5,3
TXN_000882,2025-12-26,204.62,Education,education_transaction_882,Low,1918.66,39,307.56,0.0385,2,12,0,1,0,0,0.7,1285.03,633.64,3,6
TXN_000883,2025-08-30,45.6,Others,others_transaction_883,Low,1541.98,35,12332.7,0.2639,30,8,1,0,1,1,1.0,640.52,901.46,8,3
TXN_000884,2025-08-28,389.36,Travel,travel_transaction_884,Low,1788.52,28,5795.07,0.1703,28,8,0,0,1,0,1.5,711.12,1077.39,2,9
TXN_000885,2025-03-01,239.85,Utilities,utilities_transaction_885,Low,2053.3,55,2459.22,0.1501,3,3,1,1,0,1,1.0,1558.25,495.06,1,2
TXN_000886,2025-10-18,67.0,Entertainment,entertainment_transaction_886,Medium,5507.5,52,6037.63,0.1653,27,10,1,0,1,0,1.0,3359.39,2148.1,3,7
TXN_000887,2025-03-15,81.34,Transport,transport_transaction_887,Medium,5446.54,19,32487.27,0.1255,15,3,1,0,0,1,1.0,1930.57,3515.97,16,2
TXN_000888,2025-08-24,31.71,Others,others_transaction_888,Medium,4402.69,32,17163.77,0.2741,24,8,1,0,0,0,1.0,1328.77,3073.92,5,6
TXN_000889,2025-06-30,15.57,Food,food_transaction_889,Medium,5347.65,53,36006.06,0.0385,30,6,0,0,1,1,1.0,2773.65,2573.99,13,5
TXN_000890,2025-05-23,93.85,Entertainment,entertainment_transaction_890,Medium,4827.9,54,4930.96,0.0725,23,5,0,0,0,0,1.0,1734.32,3093.58,4,7
TXN_000891,2025-04-16,25.69,Food,food_transaction_891,Medium,4604.7,30,604.42,0.2766,16,4,0,0,0,0,1.0,2822.13,1782.57,5,3
TXN_000892,2025-12-31,655.04,Travel,travel_transaction_892,Medium,4912.82,50,2566.4,0.1779,28,12,0,0,1,0,1.6,2578.81,2334.01,2,6
TXN_000893,2025-08-07,126.96,Entertainment,entertainment_transaction_893,Low,1834.21,60,2627.04,0.0603,7,8,0,0,0,1,1.4,633.83,1200.38,3,3
TXN_000894,2025-02-15,28.47,Food,food_transaction_894,Low,2269.89,19,2327.86,0.0329,15,2,1,0,0,1,1.0,369.1,1900.79,15,3
TXN_000895,2025-07-19,168.06,Entertainment,entertainment_transaction_895,High,10077.87,31,39022.75,0.1662,19,7,1,0,0,0,1.4,6960.0,3117.86,2,3
TXN_000896,2025-09-10,30.77,Food,food_transaction_896,Low,2056.27,60,2794.03,0.0715,10,9,0,0,0,1,1.0,1034.3,1021.97,7,4
TXN_000897,2025-02-09,304.83,Utilities,utilities_transaction_897,High,11791.77,43,10091.55,0.1617,4,2,1,1,0,1,1.0,4139.25,7652.52,1,2
TXN_000898,2025-10-30,302.17,Education,education_transaction_898,Low,2040.73,45,2921.63,0.0716,30,10,0,0,1,0,1.0,758.5,1282.22,4,5
TXN_000899,2025-12-01,119.12,Healthcare,healthcare_transaction_899,Medium,4530.2,48,5161.56,0.0657,1,12,0,1,0,0,0.9,3010.37,1519.83,3,4
TXN_000900,2025-08-20,245.39,Utilities,utilities_transaction_900,High,9930.49,26,27631.14,0.2055,20,8,0,0,0,1,1.3,4448.48,5482.01,2,1
TXN_000901,2025-05-18,574.25,Education,education_transaction_901,Low,1752.17,60,10627.18,0.0584,18,5,1,0,0,0,1.0,1065.37,686.81,3,4
TXN_000902,2025-08-09,44.33,Others,others_transaction_902,Medium,4793.87,27,1052.21,0.0489,9,8,1,0,0,0,1.0,1782.17,3011.7,8,6
TXN_000903,2025-11-24,318.22,Utilities,utilities_transaction_903,Medium,4562.72,28,13802.23,0.2104,1,11,0,1,0,1,1.0,3016.23,1546.48,1,2
TXN_000904,2025-09-19,28.74,Transport,transport_transaction_904,High,10373.46,37,30985.5,0.074,2,9,0,1,0,1,1.0,3478.71,6894.75,19,3
TXN_000905,2025-10-22,146.55,Healthcare,healthcare_transaction_905,Low,1799.97,19,1311.0,0.071,22,10,0,0,0,0,1.0,763.82,1036.16,3,3
TXN_000906,2025-07-26,108.63,Entertainment,entertainment_transaction_906,Medium,4808.57,46,32.39,0.0748,26,7,1,0,1,0,1.4,2788.66,2019.91,3,6
TXN_000907,2025-02-07,215.87,Healthcare,healthcare_transaction_907,Low,1948.06,34,2578.76,0.0423,2,2,0,1,0,0,1.0,960.78,987.28,3,2
TXN_000908,2025-11-07,159.7,Healthcare,healthcare_transaction_908,Medium,5266.32,31,9683.93,0.0962,7,11,0,0,0,0,0.9,3131.69,2134.63,3,2
TXN_000909,2025-01-23,468.98,Travel,travel_transaction_909,Medium,4988.59,59,1349.28,0.1601,23,1,0,0,0,0,1.0,3065.96,1922.62,1,5
TXN_000910,2025-02-22,286.97,Utilities,utilities_transaction_910,Medium,5166.17,40,863.97,0.0953,4,2,1,1,0,1,1.0,1092.24,4073.93,1,2
TXN_000911,2025-01-21,69.83,Transport,transport_transaction_911,Low,1866.97,41,1453.35,0.2413,27,1,0,0,1,1,1.0,1344.15,522.82,10,1
TXN_000912,2025-06-07,99.17,Entertainment,entertainment_transaction_912,Medium,4546.6,29,6253.13,0.1752,7,6,1,0,0,1,1.4,2633.17,1913.43,2,3
TXN_000913,2025-06-20,249.34,Shopping,shopping_transaction_913,Low,1885.06,54,2936.4,0.2563,20,6,0,0,0,0,1.1,582.84,1302.22,2,8
TXN_000914,2025-11-04,87.09,Entertainment,entertainment_transaction_914,Low,2093.08,54,1106.68,0.1329,27,11,0,0,1,0,1.5,564.78,1528.29,5,7
TXN_000915,2025-08-26,85.91,Shopping,shopping_transaction_915,Low,1916.47,22,7085.19,0.1425,26,8,0,0,1,0,1.1,868.71,1047.76,5,6
TXN_000916,2025-04-13,111.36,Healthcare,healthcare_transaction_916,Low,1929.03,38,250.95,0.063,13,4,1,0,0,0,1.0,1099.65,829.38,2,2
TXN_000917,2025-02-13,502.19,Travel,travel_transaction_917,Medium,4856.21,24,623.95,0.1632,13,2,0,0,0,0,1.0,2283.08,2573.13,1,5
TXN_000918,2025-11-16,54.69,Entertainment,entertainment_transaction_918,Low,2086.79,42,3616.9,0.1151,16,11,1,0,0,1,1.5,1186.52,900.27,2,5
TXN_000919,2025-10-09,169.93,Utilities,utilities_transaction_919,Medium,4445.72,21,4228.96,0.0455,2,10,0,1,0,1,1.0,3068.01,1377.71,1,1
TXN_000920,2025-07-04,138.4,Shopping,shopping_transaction_920,Low,2123.21,38,15022.51,0.0258,4,7,0,1,0,0,1.1,997.35,1125.86,2,6
TXN_000921,2025-10-19,78.36,Entertainment,entertainment_transaction_921,High,11183.54,51,9279.3,0.0867,19,10,1,0,0,0,1.0,4685.32,6498.21,2,7
TXN_000922,2025-06-07,14.55,Food,food_transaction_922,Low,2261.26,39,3273.31,0.1244,7,6,1,0,0,1,1.0,1580.32,680.94,12,4
TXN_000923,2025-12-27,71.18,Others,others_transaction_923,High,9614.88,49,9361.49,0.1182,27,12,1,0,1,1,1.1,2069.93,7544.95,7,3
TXN_000924,2025-05-31,108.7,Shopping,shopping_transaction_924,High,8942.76,58,12981.28,0.1028,25,5,1,0,1,0,1.0,1673.25,7269.51,5,7
TXN_000925,2025-08-28,32.59,Others,others_transaction_925,Low,2384.99,22,5622.67,0.2516,28,8,0,0,1,0,1.0,1765.98,619.0,6,2
TXN_000926,2025-09-17,248.15,Shopping,shopping_transaction_926,Medium,4121.26,18,24119.77,0.1226,4,9,0,1,0,0,1.0,2156.48,1964.78,3,5
TXN_000927,2025-05-19,17.79,Others,others_transaction_927,Medium,4774.65,41,28363.64,0.1407,19,5,0,0,0,0,1.0,2419.35,2355.3,4,1
TXN_000928,2025-09-06,453.62,Travel,travel_transaction_928,Medium,5076.01,29,18935.48,0.2425,6,9,1,0,0,0,1.0,3586.09,1489.92,1,7
TXN_000929,2025-09-09,48.22,Transport,transport_transaction_929,Medium,5350.71,64,5354.88,0.3056,9,9,0,0,0,1,1.0,2312.69,3038.02,17,2
TXN_000930,2025-02-16,191.78,Shopping,shopping_transaction_930,Medium,5291.88,30,7274.86,0.1438,26,2,1,0,1,1,1.0,2056.47,3235.42,3,8
TXN_000931,2025-02-08,71.33,Entertainment,entertainment_transaction_931,Medium,4724.77,52,13067.73,0.1858,28,2,1,0,1,0,1.0,3160.19,1564.58,4,4
TXN_000932,2025-11-15,52.44,Entertainment,entertainment_transaction_932,Medium,4116.51,39,14299.1,0.1717,27,11,1,0,1,1,1.5,2694.62,1421.89,5,7
TXN_000933,2025-07-23,19.27,Others,others_transaction_933,Low,1805.63,55,12.45,0.2004,23,7,0,0,0,0,1.0,1129.92,675.71,5,5
TXN_000934,2025-07-09,87.84,Entertainment,entertainment_transaction_934,Low,2144.96,59,387.35,0.0517,9,7,0,0,0,0,1.4,1215.58,929.38,6,7
TXN_000935,2025-10-04,93.08,Entertainment,entertainment_transaction_935,High,9224.05,28,13478.88,0.2573,26,10,1,0,1,0,1.0,4718.71,4505.34,5,5
TXN_000936,2025-11-15,281.56,Utilities,utilities_transaction_936,Low,2160.96,48,1982.59,0.202,15,11,1,0,0,1,1.0,212.87,1948.08,2,2
TXN_000937,2025-10-14,80.21,Transport,transport_transaction_937,High,8618.92,44,8468.99,0.0926,14,10,0,0,0,1,1.0,4213.75,4405.17,13,2
TXN_000938,2025-04-01,37.86,Others,others_transaction_938,High,9267.81,60,26493.77,0.1642,3,4,0,1,0,0,1.0,2915.79,6352.01,3,5
TXN_000939,2025-02-08,75.99,Shopping,shopping_transaction_939,Medium,4802.8,63,10078.68,0.1429,28,2,1,0,1,0,1.0,1196.13,3606.67,5,8
TXN_000940,2025-01-17,797.61,Education,education_transaction_940,High,9874.27,20,7912.62,0.1409,4,1,0,1,0,0,1.0,4177.66,5696.62,3,3
TXN_000941,2025-03-23,45.69,Entertainment,entertainment_transaction_941,Medium,4530.78,55,4430.43,0.0338,23,3,1,0,0,0,1.0,3338.22,1192.56,3,5
TXN_000942,2025-05-10,694.73,Education,education_transaction_942,High,10064.37,48,40207.94,0.3469,26,5,1,0,1,0,1.0,4899.31,5165.05,1,6
TXN_000943,2025-12-23,140.67,Healthcare,healthcare_transaction_943,Low,1631.09,63,2835.35,0.0619,1,12,0,1,0,0,0.9,935.44,695.65,2,3
TXN_000944,2025-03-26,306.45,Education,education_transaction_944,Medium,4935.58,34,9116.59,0.195,26,3,0,0,1,0,1.0,164.56,4771.02,2,3
TXN_000945,2025-08-21,50.13,Transport,transport_transaction_945,Medium,4707.28,60,8911.14,0.1446,21,8,0,0,0,1,1.2,1990.39,2716.89,11,2
TXN_000946,2025-09-13,31.74,Food,food_transaction_946,Low,2051.09,36,13721.54,0.1606,13,9,1,0,0,1,1.0,1325.19,725.9,6,3
TXN_000947,2025-01-07,77.14,Entertainment,entertainment_transaction_947,Medium,6376.61,36,12022.0,0.0949,7,1,0,0,0,0,1.0,4415.19,1961.42,5,7
TXN_000948,2025-04-05,55.16,Others,others_transaction_948,High,10503.64,26,5320.08,0.0862,5,4,1,1,0,0,1.0,4351.62,6152.02,3,1
TXN_000949,2025-08-09,17.99,Food,food_transaction_949,High,10409.83,43,24339.4,0.2993,9,8,1,0,0,0,1.0,4211.27,6198.56,6,4
TXN_000950,2025-05-25,136.26,Healthcare,healthcare_transaction_950,Medium,4564.08,43,4503.24,0.174,25,5,1,0,1,0,1.0,2475.06,2089.01,1,4
TXN_000951,2025-10-12,39.4,Food,food_transaction_951,Low,2304.12,46,6707.15,0.0706,27,10,1,0,1,1,1.0,1094.15,1209.97,14,3
TXN_000952,2025-12-21,42.85,Transport,transport_transaction_952,Medium,4476.96,28,16865.14,0.1513,21,12,1,0,0,0,0.8,3435.06,1041.9,19,3
TXN_000953,2025-12-31,250.76,Shopping,shopping_transaction_953,Medium,5398.1,42,10638.72,0.0807,31,12,0,0,1,1,1.8,1443.85,3954.25,3,8
TXN_000954,2025-07-18,125.92,Transport,transport_transaction_954,Medium,4454.69,39,2351.58,0.1169,25,7,0,0,1,1,1.2,1440.69,3013.99,16,1
TXN_000955,2025-11-02,31.38,Transport,transport_transaction_955,High,9041.55,27,33870.24,0.1946,2,11,1,1,0,0,0.8,5234.89,3806.66,16,2
